document,case,expected_answered,actual_answered,decision_state,decision_passed,case_passed,metric,score,threshold,metric_passed,reason
wikipedia_50739529_tropical_storm_colin_2016,tropical_storm_colin_death_toll_in_georgia,False,True,NA,False,False,Faithfulness,1.0,0.7,True,"The score is 1.00 because there are no contradictions, indicating that the actual output perfectly aligns with the retrieval context."
wikipedia_50739529_tropical_storm_colin_2016,tropical_storm_colin_formation_date,True,True,AA,True,False,ContextualRelevancy,0.2,0.7,False,"The score is 0.20 because, despite the relevant statement that 'Colin developed from a low pressure area over the Gulf of Mexico near the northern coast of the Yucatán Peninsula late on June 5,' the majority of the context fails to address the specific question about the development date, as highlighted by multiple irrelevancies."
wikipedia_50739529_tropical_storm_colin_2016,tropical_storm_colin_formation_date,True,True,AA,True,False,AnswerRelevancy,1.0,0.7,True,The score is 1.00 because the response directly addressed the question about Tropical Storm Colin without any irrelevant statements.
wikipedia_50739529_tropical_storm_colin_2016,tropical_storm_colin_formation_date,True,True,AA,True,False,Correctness,0.8440863373052515,0.7,True,"The actual output accurately describes the development of Tropical Storm Colin, matching the expected output in terms of factual content. However, it omits the year '2016', which is a critical detail for temporal context. This missing information results in a slight penalty, as it affects the completeness of the response."
wikipedia_50739529_tropical_storm_colin_2016,tropical_storm_colin_formation_date,True,True,AA,True,False,Faithfulness,0.0,0.7,False,"The score is 0.00 because the actual output incorrectly states the timing of Tropical Storm Colin's development, contradicting the retrieval context that specifies it developed from a low pressure area, not late on June 5."
wikipedia_50739529_tropical_storm_colin_2016,tropical_storm_colin_major_cities_impacted,False,True,NA,False,False,ContextualRelevancy,0.6666666666666666,0.7,False,"The score is 0.67 because while the context mentions significant impacts like heavy rainfall and power outages in Florida, it lacks direct information on major cities specifically affected by Tropical Storm Colin, as highlighted by the irrelevancy of statements focusing on Cuba and Georgia."
wikipedia_50739529_tropical_storm_colin_2016,tropical_storm_colin_major_cities_impacted,False,True,NA,False,False,AnswerRelevancy,1.0,0.7,True,The score is 1.00 because the response directly addressed the question about major cities affected by Tropical Storm Colin without any irrelevant statements.
wikipedia_50739529_tropical_storm_colin_2016,tropical_storm_colin_major_cities_impacted,False,True,NA,False,False,Correctness,0.11111285907799599,0.7,False,"The actual output provides specific cities that experienced significant damage from Tropical Storm Colin, which directly contradicts the expected output stating that the supplied material does not specify any cities. This discrepancy indicates a lack of factual accuracy and material correctness, leading to a score of zero."
wikipedia_50739529_tropical_storm_colin_2016,tropical_storm_colin_major_cities_impacted,False,True,NA,False,False,Faithfulness,1.0,0.7,True,"The score is 1.00 because there are no contradictions, indicating that the actual output perfectly aligns with the retrieval context."
wikipedia_76701109_pingo_footballer_born_1960,pingo_career_club_choice,True,True,AA,True,False,ContextualRelevancy,0.0625,0.7,False,"The score is 0.06 because the retrieval context primarily contains irrelevant statements that do not address the specific question about which club Pingo signed for in 1989, such as 'This statement provides general information about Pingo but does not answer the specific question about which club he signed for in 1989.' However, the relevant statement 'In 1989, he signed for Portuguese side Porto.' directly answers the question, highlighting the lack of contextual support."
wikipedia_76701109_pingo_footballer_born_1960,pingo_career_club_choice,True,True,AA,True,False,AnswerRelevancy,1.0,0.7,True,The score is 1.00 because the response directly addressed the question about which club Pingo signed for in 1989 without any irrelevant statements.
wikipedia_76701109_pingo_footballer_born_1960,pingo_career_club_choice,True,True,AA,True,False,Correctness,0.5940319635971006,0.7,False,"The actual output contains factual information about Pingo signing for Porto in 1989, which is relevant but includes additional details not present in the expected output. While it correctly identifies the team as Porto, it does not align perfectly with the expected output, which only specifies 'Portuguese side Porto'. The presence of the signing year introduces unnecessary information, leading to a partial misalignment."
wikipedia_76701109_pingo_footballer_born_1960,pingo_career_club_choice,True,True,AA,True,False,Faithfulness,1.0,0.7,True,"The score is 1.00 because there are no contradictions, indicating that the actual output perfectly aligns with the retrieval context."
wikipedia_76701109_pingo_footballer_born_1960,pingo_personal_life_education,False,False,NN,True,False,ContextualRelevancy,0.0,0.7,False,"The score is 0.00 because there are no relevant statements in the retrieval context that address the question about Pingo's degree after retirement, as all provided statements focus on his career and personal background without mentioning his educational qualifications."
wikipedia_76701109_pingo_footballer_born_1960,pingo_personal_life_education,False,False,NN,True,False,AnswerRelevancy,0.0,0.7,False,The score is 0.00 because the output clearly states that the provided material lacks the necessary information to answer the question about Pingo's degree.
wikipedia_76701109_pingo_footballer_born_1960,pingo_personal_life_education,False,False,NN,True,False,Correctness,0.8355062919715446,0.7,True,"The actual output accurately reflects the lack of information regarding Pingo's degree after retirement, aligning closely with the expected output. However, it omits the phrase 'if any,' which slightly diminishes the completeness of the response. Overall, the factual accuracy is maintained, but the missing phrase results in a minor penalty."
wikipedia_76701109_pingo_footballer_born_1960,pingo_personal_life_education,False,False,NN,True,False,Faithfulness,1.0,0.7,True,"The score is 1.00 because there are no contradictions, indicating that the actual output perfectly aligns with the retrieval context."
wikipedia_76701109_pingo_footballer_born_1960,pingo_club_career_path,True,True,AA,True,False,ContextualRelevancy,0.14285714285714285,0.7,False,"The score is 0.14 because while there are relevant statements like 'In 1986, he returned to Brazilian side Campo Grande' and 'After that, he signed for Brazilian side Espinho', the majority of the context focuses on Pingo's earlier career and contributions, which do not address the specific question about his club after leaving Bangu in 1986."
wikipedia_76701109_pingo_footballer_born_1960,pingo_club_career_path,True,True,AA,True,False,AnswerRelevancy,1.0,0.7,True,The score is 1.00 because the response directly addressed the question about Pingo's club after leaving Bangu in 1986 without any irrelevant statements.
wikipedia_76701109_pingo_footballer_born_1960,pingo_club_career_path,True,True,AA,True,False,Correctness,0.3552700030116351,0.7,False,"The actual output provides some relevant information about Pingo's return to Campo Grande, but it fails to match the expected output, which only requires the name 'Campo Grande.' The additional context about the year and the departure from Bangu is unnecessary and does not align with the expected output, leading to a low score due to the presence of extraneous information."
wikipedia_76701109_pingo_footballer_born_1960,pingo_club_career_path,True,True,AA,True,False,Faithfulness,1.0,0.7,True,"The score is 1.00 because there are no contradictions, indicating that the actual output aligns perfectly with the retrieval context."
